Unnamed: 0,Area,Item,Year,hg/ha_yield,Avg_rain,pesticides_tonnes,avg_temp,country_no
3935,Brazil,Cassava,2005,136059,1761,232232.0,20.78,14
3936,Brazil,Cassava,2005,136059,1761,232232.0,18.53,14
3937,Brazil,Cassava,2005,136059,1761,232232.0,18.53,14
3938,Brazil,Cassava,2005,136059,1761,232232.0,28.17,14
3939,Brazil,Cassava,2005,136059,1761,232232.0,20.78,14
3940,Brazil,Cassava,2005,136059,1761,232232.0,27.6,14
3941,Brazil,Cassava,2005,136059,1761,232232.0,19.42,14
3942,Brazil,Cassava,2005,136059,1761,232232.0,26.27,14
3943,Brazil,Cassava,2005,136059,1761,232232.0,24.79,14
3944,Brazil,Cassava,2005,136059,1761,232232.0,25.7,14
3945,Brazil,Maize,2005,30403,1761,232232.0,22.05,14
3946,Brazil,Maize,2005,30403,1761,232232.0,20.78,14
3947,Brazil,Maize,2005,30403,1761,232232.0,18.53,14
3948,Brazil,Maize,2005,30403,1761,232232.0,18.53,14
3949,Brazil,Maize,2005,30403,1761,232232.0,28.17,14
3950,Brazil,Maize,2005,30403,1761,232232.0,20.78,14
3951,Brazil,Maize,2005,30403,1761,232232.0,27.6,14
3952,Brazil,Maize,2005,30403,1761,232232.0,19.42,14
3953,Brazil,Maize,2005,30403,1761,232232.0,26.27,14
3954,Brazil,Maize,2005,30403,1761,232232.0,24.79,14
3955,Brazil,Maize,2005,30403,1761,232232.0,25.7,14
3956,Brazil,Potatoes,2005,220095,1761,232232.0,22.05,14
3957,Brazil,Potatoes,2005,220095,1761,232232.0,20.78,14
3958,Brazil,Potatoes,2005,220095,1761,232232.0,18.53,14
3959,Brazil,Potatoes,2005,220095,1761,232232.0,18.53,14
3960,Brazil,Potatoes,2005,220095,1761,232232.0,28.17,14
3961,Brazil,Potatoes,2005,220095,1761,232232.0,20.78,14
3962,Brazil,Potatoes,2005,220095,1761,232232.0,27.6,14
3963,Brazil,Potatoes,2005,220095,1761,232232.0,19.42,14
3964,Brazil,Potatoes,2005,220095,1761,232232.0,26.27,14
3965,Brazil,Potatoes,2005,220095,1761,232232.0,24.79,14
3966,Brazil,Potatoes,2005,220095,1761,232232.0,25.7,14
3967,Brazil,RicePaddy,2005,33691,1761,232232.0,22.05,14
3968,Brazil,RicePaddy,2005,33691,1761,232232.0,20.78,14
3969,Brazil,RicePaddy,2005,33691,1761,232232.0,18.53,14
3970,Brazil,RicePaddy,2005,33691,1761,232232.0,18.53,14
3971,Brazil,RicePaddy,2005,33691,1761,232232.0,28.17,14
3972,Brazil,RicePaddy,2005,33691,1761,232232.0,20.78,14
3973,Brazil,RicePaddy,2005,33691,1761,232232.0,27.6,14
3974,Brazil,RicePaddy,2005,33691,1761,232232.0,19.42,14
3975,Brazil,RicePaddy,2005,33691,1761,232232.0,26.27,14
3976,Brazil,RicePaddy,2005,33691,1761,232232.0,24.79,14
3977,Brazil,RicePaddy,2005,33691,1761,232232.0,25.7,14
3978,Brazil,Sorghum,2005,19296,1761,232232.0,22.05,14
3979,Brazil,Sorghum,2005,19296,1761,232232.0,20.78,14
3980,Brazil,Sorghum,2005,19296,1761,232232.0,18.53,14
3981,Brazil,Sorghum,2005,19296,1761,232232.0,18.53,14
3982,Brazil,Sorghum,2005,19296,1761,232232.0,28.17,14
3983,Brazil,Sorghum,2005,19296,1761,232232.0,20.78,14
3984,Brazil,Sorghum,2005,19296,1761,232232.0,27.6,14
3985,Brazil,Sorghum,2005,19296,1761,232232.0,19.42,14
3986,Brazil,Sorghum,2005,19296,1761,232232.0,26.27,14
3987,Brazil,Sorghum,2005,19296,1761,232232.0,24.79,14
3988,Brazil,Sorghum,2005,19296,1761,232232.0,25.7,14
3989,Brazil,Soybeans,2005,22303,1761,232232.0,22.05,14
3990,Brazil,Soybeans,2005,22303,1761,232232.0,20.78,14
3991,Brazil,Soybeans,2005,22303,1761,232232.0,18.53,14
3992,Brazil,Soybeans,2005,22303,1761,232232.0,18.53,14
3993,Brazil,Soybeans,2005,22303,1761,232232.0,28.17,14
3994,Brazil,Soybeans,2005,22303,1761,232232.0,20.78,14
3995,Brazil,Soybeans,2005,22303,1761,232232.0,27.6,14
3996,Brazil,Soybeans,2005,22303,1761,232232.0,19.42,14
3997,Brazil,Soybeans,2005,22303,1761,232232.0,26.27,14
3998,Brazil,Soybeans,2005,22303,1761,232232.0,24.79,14
3999,Brazil,Soybeans,2005,22303,1761,232232.0,25.7,14
4000,Brazil,Sweet potatoes,2005,113360,1761,232232.0,22.05,14
4001,Brazil,Sweet potatoes,2005,113360,1761,232232.0,20.78,14
4002,Brazil,Sweet potatoes,2005,113360,1761,232232.0,18.53,14
4003,Brazil,Sweet potatoes,2005,113360,1761,232232.0,18.53,14
4004,Brazil,Sweet potatoes,2005,113360,1761,232232.0,28.17,14
4005,Brazil,Sweet potatoes,2005,113360,1761,232232.0,20.78,14
4006,Brazil,Sweet potatoes,2005,113360,1761,232232.0,27.6,14
4007,Brazil,Sweet potatoes,2005,113360,1761,232232.0,19.42,14
4008,Brazil,Sweet potatoes,2005,113360,1761,232232.0,26.27,14
4009,Brazil,Sweet potatoes,2005,113360,1761,232232.0,24.79,14
4010,Brazil,Sweet potatoes,2005,113360,1761,232232.0,25.7,14
4011,Brazil,Wheat,2005,19735,1761,232232.0,22.05,14
4012,Brazil,Wheat,2005,19735,1761,232232.0,20.78,14
4013,Brazil,Wheat,2005,19735,1761,232232.0,18.53,14
4014,Brazil,Wheat,2005,19735,1761,232232.0,18.53,14
4015,Brazil,Wheat,2005,19735,1761,232232.0,28.17,14
4016,Brazil,Wheat,2005,19735,1761,232232.0,20.78,14
4017,Brazil,Wheat,2005,19735,1761,232232.0,27.6,14
4018,Brazil,Wheat,2005,19735,1761,232232.0,19.42,14
4019,Brazil,Wheat,2005,19735,1761,232232.0,26.27,14
4020,Brazil,Wheat,2005,19735,1761,232232.0,24.79,14
4021,Brazil,Wheat,2005,19735,1761,232232.0,25.7,14
4022,Brazil,Yams,2005,92462,1761,232232.0,22.05,14
4023,Brazil,Yams,2005,92462,1761,232232.0,20.78,14
4024,Brazil,Yams,2005,92462,1761,232232.0,18.53,14
4025,Brazil,Yams,2005,92462,1761,232232.0,18.53,14
4026,Brazil,Yams,2005,92462,1761,232232.0,28.17,14
4027,Brazil,Yams,2005,92462,1761,232232.0,20.78,14
4028,Brazil,Yams,2005,92462,1761,232232.0,27.6,14
4029,Brazil,Yams,2005,92462,1761,232232.0,19.42,14
4030,Brazil,Yams,2005,92462,1761,232232.0,26.27,14
4031,Brazil,Yams,2005,92462,1761,232232.0,24.79,14
4032,Brazil,Yams,2005,92462,1761,232232.0,25.7,14
4033,Brazil,Cassava,2006,140463,1761,238716.0,21.82,14
4034,Brazil,Cassava,2006,140463,1761,238716.0,20.6,14
4035,Brazil,Cassava,2006,140463,1761,238716.0,18.47,14
4036,Brazil,Cassava,2006,140463,1761,238716.0,18.47,14
4037,Brazil,Cassava,2006,140463,1761,238716.0,27.76,14
4038,Brazil,Cassava,2006,140463,1761,238716.0,20.6,14
4039,Brazil,Cassava,2006,140463,1761,238716.0,27.34,14
4040,Brazil,Cassava,2006,140463,1761,238716.0,19.35,14
4041,Brazil,Cassava,2006,140463,1761,238716.0,26.26,14
4042,Brazil,Cassava,2006,140463,1761,238716.0,24.57,14
4043,Brazil,Cassava,2006,140463,1761,238716.0,25.41,14
4044,Brazil,Maize,2006,33823,1761,238716.0,21.82,14
4045,Brazil,Maize,2006,33823,1761,238716.0,20.6,14
4046,Brazil,Maize,2006,33823,1761,238716.0,18.47,14
4047,Brazil,Maize,2006,33823,1761,238716.0,18.47,14
4048,Brazil,Maize,2006,33823,1761,238716.0,27.76,14
4049,Brazil,Maize,2006,33823,1761,238716.0,20.6,14
4050,Brazil,Maize,2006,33823,1761,238716.0,27.34,14
4051,Brazil,Maize,2006,33823,1761,238716.0,19.35,14
4052,Brazil,Maize,2006,33823,1761,238716.0,26.26,14
4053,Brazil,Maize,2006,33823,1761,238716.0,24.57,14
4054,Brazil,Maize,2006,33823,1761,238716.0,25.41,14
4055,Brazil,Potatoes,2006,223802,1761,238716.0,21.82,14
4056,Brazil,Potatoes,2006,223802,1761,238716.0,20.6,14
4057,Brazil,Potatoes,2006,223802,1761,238716.0,18.47,14
4058,Brazil,Potatoes,2006,223802,1761,238716.0,18.47,14
4059,Brazil,Potatoes,2006,223802,1761,238716.0,27.76,14
4060,Brazil,Potatoes,2006,223802,1761,238716.0,20.6,14
4061,Brazil,Potatoes,2006,223802,1761,238716.0,27.34,14
4062,Brazil,Potatoes,2006,223802,1761,238716.0,19.35,14
4063,Brazil,Potatoes,2006,223802,1761,238716.0,26.26,14
4064,Brazil,Potatoes,2006,223802,1761,238716.0,24.57,14
4065,Brazil,Potatoes,2006,223802,1761,238716.0,25.41,14
4066,Brazil,RicePaddy,2006,38798,1761,238716.0,21.82,14
4067,Brazil,RicePaddy,2006,38798,1761,238716.0,20.6,14
4068,Brazil,RicePaddy,2006,38798,1761,238716.0,18.47,14
4069,Brazil,RicePaddy,2006,38798,1761,238716.0,18.47,14
4070,Brazil,RicePaddy,2006,38798,1761,238716.0,27.76,14
4071,Brazil,RicePaddy,2006,38798,1761,238716.0,20.6,14
4072,Brazil,RicePaddy,2006,38798,1761,238716.0,27.34,14
4073,Brazil,RicePaddy,2006,38798,1761,238716.0,19.35,14
4074,Brazil,RicePaddy,2006,38798,1761,238716.0,26.26,14
4075,Brazil,RicePaddy,2006,38798,1761,238716.0,24.57,14
4076,Brazil,RicePaddy,2006,38798,1761,238716.0,25.41,14
4077,Brazil,Sorghum,2006,22223,1761,238716.0,21.82,14
4078,Brazil,Sorghum,2006,22223,1761,238716.0,20.6,14
4079,Brazil,Sorghum,2006,22223,1761,238716.0,18.47,14
4080,Brazil,Sorghum,2006,22223,1761,238716.0,18.47,14
4081,Brazil,Sorghum,2006,22223,1761,238716.0,27.76,14
4082,Brazil,Sorghum,2006,22223,1761,238716.0,20.6,14
4083,Brazil,Sorghum,2006,22223,1761,238716.0,27.34,14
4084,Brazil,Sorghum,2006,22223,1761,238716.0,19.35,14
4085,Brazil,Sorghum,2006,22223,1761,238716.0,26.26,14
4086,Brazil,Sorghum,2006,22223,1761,238716.0,24.57,14
4087,Brazil,Sorghum,2006,22223,1761,238716.0,25.41,14
4088,Brazil,Soybeans,2006,23796,1761,238716.0,21.82,14
4089,Brazil,Soybeans,2006,23796,1761,238716.0,20.6,14
4090,Brazil,Soybeans,2006,23796,1761,238716.0,18.47,14
4091,Brazil,Soybeans,2006,23796,1761,238716.0,18.47,14
4092,Brazil,Soybeans,2006,23796,1761,238716.0,27.76,14
4093,Brazil,Soybeans,2006,23796,1761,238716.0,20.6,14
4094,Brazil,Soybeans,2006,23796,1761,238716.0,27.34,14
4095,Brazil,Soybeans,2006,23796,1761,238716.0,19.35,14
4096,Brazil,Soybeans,2006,23796,1761,238716.0,26.26,14
4097,Brazil,Soybeans,2006,23796,1761,238716.0,24.57,14
4098,Brazil,Soybeans,2006,23796,1761,238716.0,25.41,14
4099,Brazil,Sweet potatoes,2006,116902,1761,238716.0,21.82,14
4100,Brazil,Sweet potatoes,2006,116902,1761,238716.0,20.6,14
4101,Brazil,Sweet potatoes,2006,116902,1761,238716.0,18.47,14
4102,Brazil,Sweet potatoes,2006,116902,1761,238716.0,18.47,14
4103,Brazil,Sweet potatoes,2006,116902,1761,238716.0,27.76,14
4104,Brazil,Sweet potatoes,2006,116902,1761,238716.0,20.6,14
4105,Brazil,Sweet potatoes,2006,116902,1761,238716.0,27.34,14
4106,Brazil,Sweet potatoes,2006,116902,1761,238716.0,19.35,14
4107,Brazil,Sweet potatoes,2006,116902,1761,238716.0,26.26,14
4108,Brazil,Sweet potatoes,2006,116902,1761,238716.0,24.57,14
4109,Brazil,Sweet potatoes,2006,116902,1761,238716.0,25.41,14
4110,Brazil,Wheat,2006,15927,1761,238716.0,21.82,14
4111,Brazil,Wheat,2006,15927,1761,238716.0,20.6,14
4112,Brazil,Wheat,2006,15927,1761,238716.0,18.47,14
4113,Brazil,Wheat,2006,15927,1761,238716.0,18.47,14
4114,Brazil,Wheat,2006,15927,1761,238716.0,27.76,14
4115,Brazil,Wheat,2006,15927,1761,238716.0,20.6,14
4116,Brazil,Wheat,2006,15927,1761,238716.0,27.34,14
4117,Brazil,Wheat,2006,15927,1761,238716.0,19.35,14
4118,Brazil,Wheat,2006,15927,1761,238716.0,26.26,14
4119,Brazil,Wheat,2006,15927,1761,238716.0,24.57,14
4120,Brazil,Wheat,2006,15927,1761,238716.0,25.41,14
4121,Brazil,Yams,2006,92308,1761,238716.0,21.82,14
4122,Brazil,Yams,2006,92308,1761,238716.0,20.6,14
4123,Brazil,Yams,2006,92308,1761,238716.0,18.47,14
4124,Brazil,Yams,2006,92308,1761,238716.0,18.47,14
4125,Brazil,Yams,2006,92308,1761,238716.0,27.76,14
4126,Brazil,Yams,2006,92308,1761,238716.0,20.6,14
4127,Brazil,Yams,2006,92308,1761,238716.0,27.34,14
4128,Brazil,Yams,2006,92308,1761,238716.0,19.35,14
4129,Brazil,Yams,2006,92308,1761,238716.0,26.26,14
4130,Brazil,Yams,2006,92308,1761,238716.0,24.57,14
4131,Brazil,Yams,2006,92308,1761,238716.0,25.41,14
4132,Brazil,Cassava,2007,140099,1761,304031.0,22.19,14
4133,Brazil,Cassava,2007,140099,1761,304031.0,20.93,14
4134,Brazil,Cassava,2007,140099,1761,304031.0,18.66,14
4135,Brazil,Cassava,2007,140099,1761,304031.0,18.66,14
4136,Brazil,Cassava,2007,140099,1761,304031.0,27.92,14
4137,Brazil,Cassava,2007,140099,1761,304031.0,20.93,14
4138,Brazil,Cassava,2007,140099,1761,304031.0,27.32,14
4139,Brazil,Cassava,2007,140099,1761,304031.0,19.05,14
4140,Brazil,Cassava,2007,140099,1761,304031.0,25.95,14
4141,Brazil,Cassava,2007,140099,1761,304031.0,24.78,14
4142,Brazil,Cassava,2007,140099,1761,304031.0,25.44,14
4143,Brazil,Maize,2007,37852,1761,304031.0,22.19,14
4144,Brazil,Maize,2007,37852,1761,304031.0,20.93,14
4145,Brazil,Maize,2007,37852,1761,304031.0,18.66,14
4146,Brazil,Maize,2007,37852,1761,304031.0,18.66,14
4147,Brazil,Maize,2007,37852,1761,304031.0,27.92,14
4148,Brazil,Maize,2007,37852,1761,304031.0,20.93,14
4149,Brazil,Maize,2007,37852,1761,304031.0,27.32,14
4150,Brazil,Maize,2007,37852,1761,304031.0,19.05,14
4151,Brazil,Maize,2007,37852,1761,304031.0,25.95,14
4152,Brazil,Maize,2007,37852,1761,304031.0,24.78,14
4153,Brazil,Maize,2007,37852,1761,304031.0,25.44,14
4154,Brazil,Potatoes,2007,240356,1761,304031.0,22.19,14
4155,Brazil,Potatoes,2007,240356,1761,304031.0,20.93,14
4156,Brazil,Potatoes,2007,240356,1761,304031.0,18.66,14
4157,Brazil,Potatoes,2007,240356,1761,304031.0,18.66,14
4158,Brazil,Potatoes,2007,240356,1761,304031.0,27.92,14
4159,Brazil,Potatoes,2007,240356,1761,304031.0,20.93,14
4160,Brazil,Potatoes,2007,240356,1761,304031.0,27.32,14
4161,Brazil,Potatoes,2007,240356,1761,304031.0,19.05,14
4162,Brazil,Potatoes,2007,240356,1761,304031.0,25.95,14
4163,Brazil,Potatoes,2007,240356,1761,304031.0,24.78,14
4164,Brazil,Potatoes,2007,240356,1761,304031.0,25.44,14
4165,Brazil,RicePaddy,2007,38260,1761,304031.0,22.19,14
4166,Brazil,RicePaddy,2007,38260,1761,304031.0,20.93,14
4167,Brazil,RicePaddy,2007,38260,1761,304031.0,18.66,14
4168,Brazil,RicePaddy,2007,38260,1761,304031.0,18.66,14
4169,Brazil,RicePaddy,2007,38260,1761,304031.0,27.92,14
4170,Brazil,RicePaddy,2007,38260,1761,304031.0,20.93,14
4171,Brazil,RicePaddy,2007,38260,1761,304031.0,27.32,14
4172,Brazil,RicePaddy,2007,38260,1761,304031.0,19.05,14
4173,Brazil,RicePaddy,2007,38260,1761,304031.0,25.95,14
4174,Brazil,RicePaddy,2007,38260,1761,304031.0,24.78,14
4175,Brazil,RicePaddy,2007,38260,1761,304031.0,25.44,14
4176,Brazil,Sorghum,2007,21731,1761,304031.0,22.19,14
4177,Brazil,Sorghum,2007,21731,1761,304031.0,20.93,14
4178,Brazil,Sorghum,2007,21731,1761,304031.0,18.66,14
4179,Brazil,Sorghum,2007,21731,1761,304031.0,18.66,14
4180,Brazil,Sorghum,2007,21731,1761,304031.0,27.92,14
4181,Brazil,Sorghum,2007,21731,1761,304031.0,20.93,14
4182,Brazil,Sorghum,2007,21731,1761,304031.0,27.32,14
4183,Brazil,Sorghum,2007,21731,1761,304031.0,19.05,14
4184,Brazil,Sorghum,2007,21731,1761,304031.0,25.95,14
4185,Brazil,Sorghum,2007,21731,1761,304031.0,24.78,14
4186,Brazil,Sorghum,2007,21731,1761,304031.0,25.44,14
4187,Brazil,Soybeans,2007,28133,1761,304031.0,22.19,14
4188,Brazil,Soybeans,2007,28133,1761,304031.0,20.93,14
4189,Brazil,Soybeans,2007,28133,1761,304031.0,18.66,14
4190,Brazil,Soybeans,2007,28133,1761,304031.0,18.66,14
4191,Brazil,Soybeans,2007,28133,1761,304031.0,27.92,14
4192,Brazil,Soybeans,2007,28133,1761,304031.0,20.93,14
4193,Brazil,Soybeans,2007,28133,1761,304031.0,27.32,14
4194,Brazil,Soybeans,2007,28133,1761,304031.0,19.05,14
4195,Brazil,Soybeans,2007,28133,1761,304031.0,25.95,14
4196,Brazil,Soybeans,2007,28133,1761,304031.0,24.78,14
4197,Brazil,Soybeans,2007,28133,1761,304031.0,25.44,14
4198,Brazil,Sweet potatoes,2007,120680,1761,304031.0,22.19,14
4199,Brazil,Sweet potatoes,2007,120680,1761,304031.0,20.93,14
4200,Brazil,Sweet potatoes,2007,120680,1761,304031.0,18.66,14
4201,Brazil,Sweet potatoes,2007,120680,1761,304031.0,18.66,14
4202,Brazil,Sweet potatoes,2007,120680,1761,304031.0,27.92,14
4203,Brazil,Sweet potatoes,2007,120680,1761,304031.0,20.93,14
4204,Brazil,Sweet potatoes,2007,120680,1761,304031.0,27.32,14
4205,Brazil,Sweet potatoes,2007,120680,1761,304031.0,19.05,14
4206,Brazil,Sweet potatoes,2007,120680,1761,304031.0,25.95,14
4207,Brazil,Sweet potatoes,2007,120680,1761,304031.0,24.78,14
4208,Brazil,Sweet potatoes,2007,120680,1761,304031.0,25.44,14
4209,Brazil,Wheat,2007,22199,1761,304031.0,22.19,14
4210,Brazil,Wheat,2007,22199,1761,304031.0,20.93,14
4211,Brazil,Wheat,2007,22199,1761,304031.0,18.66,14
4212,Brazil,Wheat,2007,22199,1761,304031.0,18.66,14
4213,Brazil,Wheat,2007,22199,1761,304031.0,27.92,14
4214,Brazil,Wheat,2007,22199,1761,304031.0,20.93,14
4215,Brazil,Wheat,2007,22199,1761,304031.0,27.32,14
4216,Brazil,Wheat,2007,22199,1761,304031.0,19.05,14
4217,Brazil,Wheat,2007,22199,1761,304031.0,25.95,14
4218,Brazil,Wheat,2007,22199,1761,304031.0,24.78,14
4219,Brazil,Wheat,2007,22199,1761,304031.0,25.44,14
4220,Brazil,Yams,2007,92593,1761,304031.0,22.19,14
4221,Brazil,Yams,2007,92593,1761,304031.0,20.93,14
4222,Brazil,Yams,2007,92593,1761,304031.0,18.66,14
4223,Brazil,Yams,2007,92593,1761,304031.0,18.66,14
4224,Brazil,Yams,2007,92593,1761,304031.0,27.92,14
4225,Brazil,Yams,2007,92593,1761,304031.0,20.93,14
4226,Brazil,Yams,2007,92593,1761,304031.0,27.32,14
4227,Brazil,Yams,2007,92593,1761,304031.0,19.05,14
4228,Brazil,Yams,2007,92593,1761,304031.0,25.95,14
4229,Brazil,Yams,2007,92593,1761,304031.0,24.78,14
4230,Brazil,Yams,2007,92593,1761,304031.0,25.44,14
4231,Brazil,Cassava,2008,141371,1761,312637.0,21.86,14
4232,Brazil,Cassava,2008,141371,1761,312637.0,20.22,14
4233,Brazil,Cassava,2008,141371,1761,312637.0,17.88,14
4234,Brazil,Cassava,2008,141371,1761,312637.0,17.88,14
4235,Brazil,Cassava,2008,141371,1761,312637.0,27.54,14
4236,Brazil,Cassava,2008,141371,1761,312637.0,20.22,14
4237,Brazil,Cassava,2008,141371,1761,312637.0,26.94,14
4238,Brazil,Cassava,2008,141371,1761,312637.0,18.8,14
4239,Brazil,Cassava,2008,141371,1761,312637.0,25.96,14
4240,Brazil,Cassava,2008,141371,1761,312637.0,24.26,14
4241,Brazil,Cassava,2008,141371,1761,312637.0,25.54,14
4242,Brazil,Maize,2008,40800,1761,312637.0,21.86,14
4243,Brazil,Maize,2008,40800,1761,312637.0,20.22,14
4244,Brazil,Maize,2008,40800,1761,312637.0,17.88,14
4245,Brazil,Maize,2008,40800,1761,312637.0,17.88,14
4246,Brazil,Maize,2008,40800,1761,312637.0,27.54,14
4247,Brazil,Maize,2008,40800,1761,312637.0,20.22,14
4248,Brazil,Maize,2008,40800,1761,312637.0,26.94,14
4249,Brazil,Maize,2008,40800,1761,312637.0,18.8,14
4250,Brazil,Maize,2008,40800,1761,312637.0,25.96,14
4251,Brazil,Maize,2008,40800,1761,312637.0,24.26,14
4252,Brazil,Maize,2008,40800,1761,312637.0,25.54,14
4253,Brazil,Potatoes,2008,253729,1761,312637.0,21.86,14
4254,Brazil,Potatoes,2008,253729,1761,312637.0,20.22,14
4255,Brazil,Potatoes,2008,253729,1761,312637.0,17.88,14
4256,Brazil,Potatoes,2008,253729,1761,312637.0,17.88,14
4257,Brazil,Potatoes,2008,253729,1761,312637.0,27.54,14
4258,Brazil,Potatoes,2008,253729,1761,312637.0,20.22,14
4259,Brazil,Potatoes,2008,253729,1761,312637.0,26.94,14
4260,Brazil,Potatoes,2008,253729,1761,312637.0,18.8,14
4261,Brazil,Potatoes,2008,253729,1761,312637.0,25.96,14
4262,Brazil,Potatoes,2008,253729,1761,312637.0,24.26,14
4263,Brazil,Potatoes,2008,253729,1761,312637.0,25.54,14
4264,Brazil,RicePaddy,2008,42311,1761,312637.0,21.86,14
4265,Brazil,RicePaddy,2008,42311,1761,312637.0,20.22,14
4266,Brazil,RicePaddy,2008,42311,1761,312637.0,17.88,14
4267,Brazil,RicePaddy,2008,42311,1761,312637.0,17.88,14
4268,Brazil,RicePaddy,2008,42311,1761,312637.0,27.54,14
4269,Brazil,RicePaddy,2008,42311,1761,312637.0,20.22,14
4270,Brazil,RicePaddy,2008,42311,1761,312637.0,26.94,14
4271,Brazil,RicePaddy,2008,42311,1761,312637.0,18.8,14
4272,Brazil,RicePaddy,2008,42311,1761,312637.0,25.96,14
4273,Brazil,RicePaddy,2008,42311,1761,312637.0,24.26,14
4274,Brazil,RicePaddy,2008,42311,1761,312637.0,25.54,14
4275,Brazil,Sorghum,2008,24105,1761,312637.0,21.86,14
4276,Brazil,Sorghum,2008,24105,1761,312637.0,20.22,14
4277,Brazil,Sorghum,2008,24105,1761,312637.0,17.88,14
4278,Brazil,Sorghum,2008,24105,1761,312637.0,17.88,14
4279,Brazil,Sorghum,2008,24105,1761,312637.0,27.54,14
4280,Brazil,Sorghum,2008,24105,1761,312637.0,20.22,14
4281,Brazil,Sorghum,2008,24105,1761,312637.0,26.94,14
4282,Brazil,Sorghum,2008,24105,1761,312637.0,18.8,14
4283,Brazil,Sorghum,2008,24105,1761,312637.0,25.96,14
4284,Brazil,Sorghum,2008,24105,1761,312637.0,24.26,14
4285,Brazil,Sorghum,2008,24105,1761,312637.0,25.54,14
4286,Brazil,Soybeans,2008,28162,1761,312637.0,21.86,14
4287,Brazil,Soybeans,2008,28162,1761,312637.0,20.22,14
4288,Brazil,Soybeans,2008,28162,1761,312637.0,17.88,14
4289,Brazil,Soybeans,2008,28162,1761,312637.0,17.88,14
4290,Brazil,Soybeans,2008,28162,1761,312637.0,27.54,14
4291,Brazil,Soybeans,2008,28162,1761,312637.0,20.22,14
4292,Brazil,Soybeans,2008,28162,1761,312637.0,26.94,14
4293,Brazil,Soybeans,2008,28162,1761,312637.0,18.8,14
4294,Brazil,Soybeans,2008,28162,1761,312637.0,25.96,14
4295,Brazil,Soybeans,2008,28162,1761,312637.0,24.26,14
4296,Brazil,Soybeans,2008,28162,1761,312637.0,25.54,14
4297,Brazil,Sweet potatoes,2008,120398,1761,312637.0,21.86,14
4298,Brazil,Sweet potatoes,2008,120398,1761,312637.0,20.22,14
4299,Brazil,Sweet potatoes,2008,120398,1761,312637.0,17.88,14
4300,Brazil,Sweet potatoes,2008,120398,1761,312637.0,17.88,14
4301,Brazil,Sweet potatoes,2008,120398,1761,312637.0,27.54,14
4302,Brazil,Sweet potatoes,2008,120398,1761,312637.0,20.22,14
4303,Brazil,Sweet potatoes,2008,120398,1761,312637.0,26.94,14
4304,Brazil,Sweet potatoes,2008,120398,1761,312637.0,18.8,14
4305,Brazil,Sweet potatoes,2008,120398,1761,312637.0,25.96,14
4306,Brazil,Sweet potatoes,2008,120398,1761,312637.0,24.26,14
4307,Brazil,Sweet potatoes,2008,120398,1761,312637.0,25.54,14
4308,Brazil,Wheat,2008,25497,1761,312637.0,21.86,14
4309,Brazil,Wheat,2008,25497,1761,312637.0,20.22,14
4310,Brazil,Wheat,2008,25497,1761,312637.0,17.88,14
4311,Brazil,Wheat,2008,25497,1761,312637.0,17.88,14
4312,Brazil,Wheat,2008,25497,1761,312637.0,27.54,14
4313,Brazil,Wheat,2008,25497,1761,312637.0,20.22,14
4314,Brazil,Wheat,2008,25497,1761,312637.0,26.94,14
4315,Brazil,Wheat,2008,25497,1761,312637.0,18.8,14
4316,Brazil,Wheat,2008,25497,1761,312637.0,25.96,14
4317,Brazil,Wheat,2008,25497,1761,312637.0,24.26,14
4318,Brazil,Wheat,2008,25497,1761,312637.0,25.54,14
4319,Brazil,Yams,2008,93753,1761,312637.0,21.86,14
4320,Brazil,Yams,2008,93753,1761,312637.0,20.22,14
4321,Brazil,Yams,2008,93753,1761,312637.0,17.88,14
4322,Brazil,Yams,2008,93753,1761,312637.0,17.88,14
4323,Brazil,Yams,2008,93753,1761,312637.0,27.54,14
4324,Brazil,Yams,2008,93753,1761,312637.0,20.22,14
4325,Brazil,Yams,2008,93753,1761,312637.0,26.94,14
4326,Brazil,Yams,2008,93753,1761,312637.0,18.8,14
4327,Brazil,Yams,2008,93753,1761,312637.0,25.96,14
4328,Brazil,Yams,2008,93753,1761,312637.0,24.26,14
4329,Brazil,Yams,2008,93753,1761,312637.0,25.54,14
4330,Brazil,Cassava,2009,138613,1761,335742.0,22.25,14
4331,Brazil,Cassava,2009,138613,1761,335742.0,20.78,14
